mass_g,kingdom,phylum,class,order,family,genus,species
1375.0,Animalia,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Abalistes,Abalistes filamentosus
3711.0,Animalia,Chordata,Actinopteri,Tetraodontiformes,Balistidae,Abalistes,Abalistes stellaris
1.3,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Abbottina,Abbottina binhi
13.5,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Abbottina,Abbottina obtusirostris
49.95,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Abbottina,Abbottina rivularis
5.2,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Biwia,Biwia springeri
268.7,Animalia,Chordata,Mammalia,Rodentia,Muridae,Abditomys,Abditomys latidens
2.7,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Abeillia,Abeillia abeillei
54.18,Animalia,Chordata,Mammalia,Rodentia,Muridae,Abeomelomys,Abeomelomys sevia
52.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Abeomelomys,Abeomelomys sevia
2949.0,Animalia,Chordata,Actinopteri,Beloniformes,Belonidae,Ablennes,Ablennes hians
4.382,Animalia,Chordata,Squamata,Squamata,Scincidae,Ablepharus,Ablepharus bivittatus
1.734,Animalia,Chordata,Squamata,Squamata,Scincidae,Ablepharus,Ablepharus budaki
2.345,Animalia,Chordata,Squamata,Squamata,Scincidae,Ablepharus,Ablepharus chernovi
1.51,Animalia,Chordata,Squamata,Squamata,Scincidae,Ablepharus,Ablepharus darvazi
3.887,Animalia,Chordata,Squamata,Squamata,Scincidae,Ablepharus,Ablepharus deserti
0.6595,Animalia,Chordata,Squamata,Squamata,Scincidae,Ablepharus,Ablepharus grayanus
2.298,Animalia,Chordata,Squamata,Squamata,Scincidae,Ablepharus,Ablepharus lindbergi
3.112,Animalia,Chordata,Squamata,Squamata,Scincidae,Ablepharus,Ablepharus pannonicus
2.603,Animalia,Chordata,Squamata,Squamata,Scincidae,Ablepharus,Ablepharus rueppellii
10.0,Animalia,Mollusca,Cephalopoda,Oegopsida,Enoploteuthidae,Abralia,Abralia multihamata
3982.0,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Abramis,Abramis brama
63.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Abrawayaomys,Abrawayaomys ruschii
307.0,Animalia,Chordata,Mammalia,Rodentia,Abrocomidae,Abrocoma,Abrocoma bennettii
291.3,Animalia,Chordata,Mammalia,Rodentia,Abrocomidae,Abrocoma,Abrocoma budini
242.7,Animalia,Chordata,Mammalia,Rodentia,Abrocomidae,Abrocoma,Abrocoma cinerea
227.6,Animalia,Chordata,Mammalia,Rodentia,Abrocomidae,Abrocoma,Abrocoma famatina
249.1,Animalia,Chordata,Mammalia,Rodentia,Abrocomidae,Abrocoma,Abrocoma shistacea
245.8,Animalia,Chordata,Mammalia,Rodentia,Abrocomidae,Abrocoma,Abrocoma uspallata
238.1,Animalia,Chordata,Mammalia,Rodentia,Abrocomidae,Abrocoma,Abrocoma vaccarum
44.51,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia anzuetoi
11.12,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia bogerti
25.48,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia cuetzpali
27.96,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia deppii
27.89,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia fuscolabialis
21.82,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia gaiophantasma
20.76,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia graminea
18.58,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia leurolepis
29.52,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia lythrochila
25.49,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia martindelcampoi
29.52,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia meledona
61.3,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia mixteca
12.19,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia montecristoi
27.08,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia oaxacae
24.32,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia ochoterenai
14.1,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia ornelasi
12.19,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia ramirezi
15.68,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia reidi
12.62,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia salvadorensis
21.82,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia smithi
48.08,Animalia,Chordata,Squamata,Squamata,Anguidae,Abronia,Abronia taeniata
4.84,Animalia,Chordata,Aves,Passeriformes,Cettiidae,Abroscopus,Abroscopus albogularis
4.775,Animalia,Chordata,Aves,Passeriformes,Cettiidae,Abroscopus,Abroscopus schisticeps
6.49,Animalia,Chordata,Aves,Passeriformes,Cettiidae,Abroscopus,Abroscopus superciliaris
21.79,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix,Abrothrix andinus
47.8,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix,Abrothrix illuteus
47.8,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix,Abrothrix illuteus
34.5,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix,Abrothrix jelskii
30.62,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix,Abrothrix lanosus
53.31,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix,Abrothrix longipilis
27.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix,Abrothrix markhami
29.07,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix,Abrothrix olivaceus
124.1,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Abudefduf,Abudefduf bengalensis
80.0,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Abudefduf,Abudefduf saxatilis
227.6,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Abudefduf,Abudefduf taurus
203.0,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Abudefduf,Abudefduf vaigiensis
1367.0,Animalia,Chordata,Aves,Galliformes,Cracidae,Aburria,Aburria aburri
47.62,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Acanthagenys,Acanthagenys rufogularis
4.637,Animalia,Arthropoda,Malacostraca,Decapoda,Acanthephyridae,Acanthephyra,Acanthephyra acutifrons
3.618,Animalia,Arthropoda,Malacostraca,Decapoda,Acanthephyridae,Acanthephyra,Acanthephyra curtirostris
1.866,Animalia,Arthropoda,Malacostraca,Decapoda,Acanthephyridae,Acanthephyra,Acanthephyra purpurea
3.0,Animalia,Arthropoda,Malacostraca,Decapoda,Acanthephyridae,Acanthephyra,Acanthephyra stylorostratis
16.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Acanthidops,Acanthidops bairdi
16.0,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Acanthidops,Acanthidops bairdi
0.85,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Acanthina,Acanthina punctulata
0.8,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Acanthinucella,Acanthinucella spirata
0.85,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Acanthinucella,Acanthinucella punctulata
0.8,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Acanthinucella,Acanthinucella spirata
0.000433,Animalia,Mollusca,Gastropoda,Stylommatophora,Valloniidae,Acanthinula,Acanthinula aculeata
13.0,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis flammea
14.3,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,Acanthis hornemanni
6.618,Animalia,Chordata,Aves,Passeriformes,Acanthisittidae,Acanthisitta,Acanthisitta chloris
1862.0,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Acanthistius,Acanthistius pictus
9.426,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Acanthiza chrysorrhoa
5.863,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Acanthiza iredalei
6.925,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Acanthiza katherina
7.232,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Acanthiza lineata
8.4,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Acanthiza murina
7.365,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Acanthiza pusilla
7.65,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Acanthiza reguloides
6.092,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthiza,Acanthiza robustirostris
57.38,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Acanthobrama,Acanthobrama orontis
166.2,Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Acanthobrama,Acanthobrama thisbeae
40.0,Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Acanthobrama,Acanthobrama urmianus
3.08,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Acanthocardia,Acanthocardia tuberculata
122.6,Animalia,Chordata,Squamata,Squamata,Agamidae,Acanthocercus,Acanthocercus annectens
145.0,Animalia,Chordata,Squamata,Squamata,Agamidae,Acanthocercus,Acanthocercus atricollis
130.3,Animalia,Chordata,Squamata,Squamata,Agamidae,Acanthocercus,Acanthocercus branchi
122.5,Animalia,Chordata,Squamata,Squamata,Agamidae,Acanthocercus,Acanthocercus cyanogaster
35.52,Animalia,Chordata,Squamata,Squamata,Agamidae,Acanthocercus,Acanthocercus guentherpetersi
86.81,Animalia,Chordata,Squamata,Squamata,Agamidae,Acanthocercus,Acanthocercus yemensis
369.2,Animalia,Chordata,Testudines,Testudines,Chelidae,Acanthochelys,Acanthochelys pallidipectoris
0.333,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Acanthochitona,Acanthochitona crinita
2.57,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Acanthochromis,Acanthochromis polyacanthus
36.3,Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Acanthocobitis,Acanthocobitis botia
3.2,Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Acanthocobitis,Acanthocobitis zonalternans
11040.0,Animalia,Chordata,Actinopteri,Perciformes,Scombridae,Acanthocybium,Acanthocybium solandri
1.13e-05,Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops robustus
10.58,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus arabicus
8.107,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus aureus
9.22,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus bedriagai
19.62,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus blanci
9.79,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus blanfordii
15.12,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus boskianus
5.823,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus boueti
9.275,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus busacki
19.02,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus cantoris
7.241,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus dumerilii
11.21,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus erythrurus
6.406,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus gongrorhynchatus
24.92,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus grandis
4.187,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus guineensis
6.406,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus haasi
4.573,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus hardyi
19.51,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus harranensis
2.692,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus khamirensis
13.8,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus erythrurus
6.637,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus longipes
6.192,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus maculatus
8.319,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus margaritae
3.309,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus masirae
6.406,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus micropholis
9.594,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus nilsoni
5.077,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus opheodurus
8.09,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus orientalis
8.59,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus pardalis
10.68,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus robustus
9.79,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus savignyi
22.43,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus schmidti
18.33,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus schreiberi
10.83,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus scutellatus
5.081,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus senegalensis
4.603,Animalia,Chordata,Squamata,Rhabditida,Lacertidae,Acanthodactylus,Acanthodactylus spinicauda
3.908,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus taghitensis
6.406,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus tilburyi
19.62,Animalia,Chordata,Squamata,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus tristrami
85.3,Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Acanthogobio,Acanthogobio guentheri
212.6,Animalia,Chordata,Actinopteri,Perciformes,Gobiidae,Acanthogobius,Acanthogobius flavimanus
298.0,Animalia,Chordata,Actinopteri,Perciformes,Gobiidae,Synechogobius,Synechogobius ommaturus
653.1,Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus berda
2097.0,Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus butcheri
1395.0,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus latus
2952.0,Animalia,Chordata,Actinopteri,Perciformes,Sparidae,Acanthopagrus,Acanthopagrus schlegelii
318.2,Animalia,Chordata,Squamata,Squamata,Elapidae,Acanthophis,Acanthophis antarcticus
391.4,Animalia,Chordata,Squamata,Squamata,Elapidae,Acanthophis,Acanthophis hawkei
350.7,Animalia,Chordata,Squamata,Squamata,Elapidae,Acanthophis,Acanthophis laevis
118.9,Animalia,Chordata,Squamata,Squamata,Elapidae,Acanthophis,Acanthophis praelongus
247.0,Animalia,Chordata,Squamata,Squamata,Elapidae,Acanthophis,Acanthophis pyrrhus
228.9,Animalia,Chordata,Squamata,Squamata,Elapidae,Acanthophis,Acanthophis rugosus
1200.0,Animalia,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Acanthopsetta,Acanthopsetta nadeshnyi
1.2,Animalia,Chordata,Actinopteri,Cypriniformes,Cobitidae,Acanthopsoides,Acanthopsoides gracilentus
38.26,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Acanthorhodeus,Acanthorhodeus chankaensis
9.919,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Acanthorhynchus,Acanthorhynchus superciliosus
10.51,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Acanthorhynchus,Acanthorhynchus tenuirostris
10.19,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthornis,Acanthornis magna
10.5,Animalia,Chordata,Aves,Passeriformes,Acanthizidae,Acanthornis,Acanthornis magna
92.9,Animalia,Chordata,Squamata,Squamata,Agamidae,Acanthosaura,Acanthosaura capra
56.95,Animalia,Chordata,Squamata,Squamata,Agamidae,Acanthosaura,Acanthosaura coronata
130.3,Animalia,Chordata,Squamata,Squamata,Agamidae,Acanthosaura,Acanthosaura crucigera
138.3,Animalia,Chordata,Squamata,Squamata,Agamidae,Acanthosaura,Acanthosaura nataliae
3.175,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Acanthosepion,Acanthosepion pharaonis
152.4,Animalia,Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion polygonius
405.8,Animalia,Chordata,Teleostei,Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion polygonius
283.6,Animalia,Chordata,Actinopteri,Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion quadricornis
470.0,Animalia,Chordata,Actinopteri,Perciformes,Acanthuridae,Acanthurus,Acanthurus guttatus
1632.0,Animalia,Chordata,Actinopteri,Perciformes,Acanthuridae,Acanthurus,Acanthurus leucosternon
1360.0,Animalia,Chordata,Actinopteri,Perciformes,Acanthuridae,Acanthurus,Acanthurus lineatus
2736.0,Animalia,Chordata,Teleostei,Perciformes,Acanthuridae,Acanthurus,Acanthurus nigricauda
47.6,Animalia,Chordata,Actinopteri,Cypriniformes,Cobitidae,Acantopsis,Acantopsis dialuzona
276.0,Animalia,Chordata,Teleostei,Perciformes,Cichlidae,Acarichthys,Acarichthys heckelii
189.9,Animalia,Chordata,Teleostei,Perciformes,Cichlidae,Acaronia,Acaronia nassa
250.1,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter albogularis
135.6,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter badius
316.3,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter bicolor
142.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter brachyurus
195.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter brevipes
332.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter butleri
154.1,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter castanilius
356.5,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter chilensis
235.7,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter chionogaster
159.1,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter cirrocephalus
332.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter collaris
343.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter cooperii
156.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter erythrauchen
131.8,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter erythronemius
109.1,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter erythropus
136.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter francesiae
829.4,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter gentilis
119.7,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter gularis
675.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter gundlachi
219.5,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter haplochrous
332.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter henicogrammus
1050.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter henstii
342.7,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter hiogaster
230.1,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter imitator
213.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter luteoschistaceus
181.2,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter madagascariensis
267.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter melanochlamys
675.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter melanoleucus
789.3,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter meyerianus
84.94,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter minullus
332.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter nanus
172.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter nisus
369.6,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter novaehollandiae
181.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter ovampensis
219.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter poliocephalus
1369.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter poliogaster
332.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter princeps
180.6,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter rhodogaster
209.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter rufitorques
198.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter rufiventris
163.5,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter soloensis
112.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter striatus
86.71,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter superciliosus
321.5,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter tachiro
273.9,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter toussenelii
146.1,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter trinotatus
268.7,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter trivirgatus
185.7,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter ventralis
115.8,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter virgatus
53.2,Animalia,Chordata,Actinopteri,Perciformes,Gobiidae,Acentrogobius,Acentrogobius caninus
9.4,Animalia,Chordata,Teleostei,Perciformes,Gobiidae,Acentrogobius,Acentrogobius cyanomos
5.9,Animalia,Chordata,Actinopteri,Perciformes,Gobiidae,Acentrogobius,Acentrogobius moloanus
27.8,Animalia,Chordata,Teleostei,Perciformes,Gobiidae,Acentrogobius,Acentrogobius pflaumii
388.3,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Acerodon,Acerodon celebensis
476.0,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Acerodon,Acerodon humilis
1091.0,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Acerodon,Acerodon jubatus
432.6,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Acerodon,Acerodon leucotis
469.5,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Acerodon,Acerodon macklotii
2360.0,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros cassidix
1590.0,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhabdotorrhinus,Rhabdotorrhinus corrugatus
1749.0,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros everetti
1083.0,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhabdotorrhinus,Rhabdotorrhinus leucocephalus
697.2,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros narcondami
2385.0,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Aceros,Aceros nipalensis
1704.0,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros plicatus
2042.0,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros subruficollis
2215.0,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhyticeros,Rhyticeros undulatus
1415.0,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Rhabdotorrhinus,Rhabdotorrhinus waldeni
118.8,Animalia,Chordata,Actinopteri,Characiformes,Characidae,Acestrocephalus,Acestrocephalus sardina
249.1,Animalia,Chordata,Actinopteri,Characiformes,Acestrorhynchidae,Acestrorhynchus,Acestrorhynchus abbreviatus
82.0,Animalia,Chordata,Actinopteri,Characiformes,Acestrorhynchidae,Acestrorhynchus,Acestrorhynchus britskii
463.3,Animalia,Chordata,Actinopteri,Characiformes,Acestrorhynchidae,Acestrorhynchus,Acestrorhynchus heterolepis
190.9,Animalia,Chordata,Actinopteri,Characiformes,Acestrorhynchidae,Acestrorhynchus,Acestrorhynchus lacustris
1.932,Animalia,Chordata,Actinopteri,Characiformes,Acestrorhynchidae,Acestrorhynchus,Acestrorhynchus minimus
396.0,Animalia,Chordata,Actinopteri,Characiformes,Acestrorhynchidae,Acestrorhynchus,Acestrorhynchus pantaneiro
3.8,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Chaetocercus,Chaetocercus mulsant
0.006,Animalia,Arthropoda,Malacostraca,Decapoda,Acetidae,Acetes,Acetes intermedius
0.07091,Animalia,Arthropoda,Malacostraca,Decapoda,Acetidae,Acetes,Acetes japonicus
27.68,Animalia,Chordata,Aves,Passeriformes,Macrosphenidae,Achaetops,Achaetops pycnopygius
20.6,Animalia,Chordata,Squamata,Squamata,Xenodermidae,Achalinus,Achalinus ater
27.2,Animalia,Chordata,Squamata,Squamata,Xenodermidae,Achalinus,Achalinus formosanus
27.2,Animalia,Chordata,Squamata,Squamata,Xenodermidae,Achalinus,Achalinus rufescens
22.0,Animalia,Chordata,Squamata,Squamata,Xenodermidae,Achalinus,Achalinus spinalis
24.35,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Acheilognathus,Acheilognathus barbatulus
8.0,Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Acheilognathus,Acheilognathus barbatus
5.8,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Acheilognathus,Acheilognathus gracilis
24.3,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Acheilognathus,Acheilognathus intermedia
7.9,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Tanakia,Tanakia koreensis
