mass_g,kingdom,phylum,class,order,family,genus,species
5.518,Animalia,Chordata,Squamata,Squamata,Scincidae,Feylinia,Feylinia elegans
5.38,Animalia,Chordata,Squamata,Squamata,Scincidae,Feylinia,Feylinia grandisquamis
2.122,Animalia,Chordata,Squamata,Squamata,Scincidae,Feylinia,Feylinia macrolepis
7.293,Animalia,Chordata,Squamata,Squamata,Scincidae,Feylinia,Feylinia polylepis
10.82,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula albicilla
12.54,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula albicollis
14.17,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula basilanica
11.69,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula bonthaina
16.47,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula buruensis
11.51,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula crypta
11.46,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula disposita
9.55,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula dumetoria
13.1,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula elisae
13.06,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula harterti
17.68,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula henrici
10.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula hodgsonii
8.6,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula hyperythra
11.05,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula hypoleuca
11.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Anthipes,Anthipes monileger
11.7,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula mugimaki
13.1,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula narcissina
8.93,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula nigrorufa
11.05,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula parva
12.08,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula platenae
9.7,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula riedeli
11.58,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula rufigula
7.788,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula sapphira
14.02,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula semitorquata
17.68,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Anthipes,Anthipes solitaris
12.78,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula speculigera
13.05,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula strophiata
10.42,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula subrubra
7.75,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula superciliaris
9.0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula timorensis
8.192,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula tricolor
7.95,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula westermanni
12.44,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,Ficedula zanthopygia
8.6,Animalia,Chordata,Squamata,Squamata,Colubridae,Ficimia,Ficimia hardyi
11.4,Animalia,Chordata,Squamata,Squamata,Colubridae,Ficimia,Ficimia olivacea
16.4,Animalia,Chordata,Squamata,Squamata,Colubridae,Ficimia,Ficimia publia
6.1,Animalia,Chordata,Squamata,Squamata,Colubridae,Ficimia,Ficimia ramirezi
21.47,Animalia,Chordata,Squamata,Squamata,Colubridae,Ficimia,Ficimia streckeri
9.3e-07,Animalia,Nematoda,Chromadorea,Rhabditida,Diplogastridae,Fictor,Fictor fictor
1.08e-07,Animalia,Nematoda,Chromadorea,Rhabditida,Tylenchidae,Filenchus,Filenchus filiformis
1.8e-07,Animalia,Rotifera,Eurotatoria,Flosculariaceae,Trochosphaeridae,Filinia,Filinia longispina
1.25e-08,Animalia,Rotifera,Eurotatoria,Flosculariaceae,Trochosphaeridae,Filinia,Filinia pejleri
1.25e-08,Animalia,Rotifera,Eurotatoria,Flosculariaceae,Trochosphaeridae,Filinia,Filinia terminalis
19.9,Animalia,Chordata,Squamata,Squamata,Xenodermidae,Fimbrios,Fimbrios klossi
25.7,Animalia,Chordata,Squamata,Squamata,Xenodermidae,Fimbrios,Fimbrios smithi
2381.0,Animalia,Chordata,Teleostei,Syngnathiformes,Fistulariidae,Fistularia,Fistularia commersonii
5736.0,Animalia,Chordata,Actinopteri,Syngnathiformes,Fistulariidae,Fistularia,Fistularia petimba
0.012,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Flaccisagitta,Flaccisagitta enflata
12.74,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps alluaudi
0.497,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps andranovahensis
11.83,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps ardouini
18.45,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps crenni
1.411,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps decaryi
21.53,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps elongatus
22.95,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps johannae
121.7,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps mandokava
79.73,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps meva
1.667,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps ornaticeps
5.844,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps tanysoma
12.31,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps tsaratananensis
25.98,Animalia,Chordata,Squamata,Squamata,Scincidae,Flexiseps,Flexiseps valhallae
8.1,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Florisuga,Florisuga fusca
7.382,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Florisuga,Florisuga mellivora
11.78,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Fluvicola,Fluvicola pica
21.0,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Fluvicola,Fluvicola nengeta
12.41,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Fluvicola,Fluvicola pica
8000.0,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Fluvitrygon,Fluvitrygon signifer
3.909,Animalia,Chordata,Squamata,Squamata,Scincidae,Fojia,Fojia bumui
626.2,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Folifer,Folifer brevifilis
20.0,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Fontitrygon,Fontitrygon margarita
525.4,Animalia,Chordata,Squamata,Squamata,Homalopsidae,Fordonia,Fordonia leucobalia
0.05,Animalia,Arthropoda,Insecta,Dermaptera,Forficulidae,Forficula,Forficula auricularia
0.002025,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica sp.
61.7,Animalia,Chordata,Aves,Passeriformes,Formicariidae,Formicarius,Formicarius analis
47.12,Animalia,Chordata,Aves,Passeriformes,Formicariidae,Formicarius,Formicarius colma
61.91,Animalia,Chordata,Aves,Passeriformes,Formicariidae,Formicarius,Formicarius moniliger
66.33,Animalia,Chordata,Aves,Passeriformes,Formicariidae,Formicarius,Formicarius nigricapillus
55.5,Animalia,Chordata,Aves,Passeriformes,Formicariidae,Formicarius,Formicarius rufifrons
10.3,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora erythronotos
10.38,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora grisea
8.2,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora iheringi
10.2,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora intermedia
14.96,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora serrana
10.6,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora melanogaster
10.88,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora rufa
12.32,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Formicivora,Formicivora serrana
5.0,Animalia,Chordata,Actinopteri,Cypriniformes,Balitoridae,Formosania,Formosania chenyiyui
11.2,Animalia,Chordata,Actinopteri,Cypriniformes,Balitoridae,Formosania,Formosania lacustre
26.46,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus coelestis
26.25,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus conspicillatus
33.47,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus cyanopygius
27.2,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus modestus
24.22,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus passerinus
26.88,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus xanthops
27.75,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Forpus,Forpus xanthopterygius
2.1,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,Forsterygion lapillum
1769.0,Animalia,Chordata,Mammalia,Carnivora,Eupleridae,Fossa,Fossa fossana
23.7,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Foudia,Foudia aldabrana
24.11,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Foudia,Foudia eminentissima
15.33,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Foudia,Foudia flavicans
16.38,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Foudia,Foudia madagascariensis
20.9,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Foudia,Foudia omissa
17.79,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Foudia,Foudia rubra
17.15,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Foudia,Foudia sechellarum
36.57,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Foulehaio,Foulehaio carunculatus
57.2,Animalia,Chordata,Actinopteri,Lophiiformes,Antennariidae,Fowlerichthys,Fowlerichthys radiosus
614.0,Animalia,Chordata,Teleostei,Siluriformes,Doradidae,Franciscodoras,Franciscodoras marmoratus
438.8,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis adspersus
493.7,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis afer
424.1,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila afra
544.1,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis ahantensis
276.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Campocolinus,Campocolinus albogularis
439.5,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis bicalcaratus
549.4,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis camerunensis
679.9,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis capensis
924.5,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis castaneicollis
536.8,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis clappertoni
268.8,Animalia,Chordata,Aves,Galliformes,Phasianidae,Campocolinus,Campocolinus coqui
569.2,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila finschi
288.5,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis griseostriatus
510.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Ortygornis,Ortygornis gularis
387.5,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis hartlaubi
519.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis harwoodi
591.8,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis hildebrandti
545.8,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis icterorhynchus
1080.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis jacksoni
261.5,Animalia,Chordata,Aves,Galliformes,Phasianidae,Peliperdix,Peliperdix lathami
696.8,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis leucoscepus
475.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila levaillantii
415.3,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila gutturalis
310.0,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Ptilopachus,Ptilopachus nahani
520.3,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis natalensis
699.6,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis ochropectus
288.9,Animalia,Chordata,Aves,Galliformes,Phasianidae,Francolinus,Francolinus pictus
324.8,Animalia,Chordata,Aves,Galliformes,Phasianidae,Francolinus,Francolinus pintadeanus
286.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Ortygornis,Ortygornis pondicerianus
492.8,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila psilolaema
777.1,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis rufopictus
354.2,Animalia,Chordata,Aves,Galliformes,Phasianidae,Ortygornis,Ortygornis sephaena
405.5,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila shelleyi
479.7,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis squamatus
385.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Scleroptila,Scleroptila streptophora
664.6,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis swainsonii
314.8,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pternistis,Pternistis swierstrai
22.92,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Fraseria,Fraseria cinerascens
35.25,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Fraseria,Fraseria ocreata
409.8,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Fratercula,Fratercula arctica
658.7,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Fratercula,Fratercula cirrhata
83.0,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Frederickena,Frederickena fulva
83.0,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Frederickena,Frederickena unduliger
83.0,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Frederickena,Frederickena unduliger
75.38,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Frederickena,Frederickena viridis
1516.0,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,Fregata andrewsi
1518.0,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,Fregata aquila
646.2,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,Fregata ariel
1403.0,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,Fregata magnificens
49.8,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Fregetta,Fregetta grallaria
52.16,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Fregetta,Fregetta tropica
5.7,Animalia,Echinodermata,Asteroidea,Brisingida,Freyellidae,Freyella,Freyella elegans
22.69,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla coelebs
22.3,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla montifringilla
28.3,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla polatzeki
30.3,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,Fringilla teydea
0.005516,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Frontinella,Frontinella pyramitela
86.0,Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Cryptomys,Cryptomys anselli
94.0,Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Cryptomys,Cryptomys bocagei
148.6,Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys,Fukomys damarensis
64.9,Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Cryptomys,Cryptomys darlingi
93.0,Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Cryptomys,Cryptomys kafuensis
272.0,Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys,Fukomys mechowii
223.1,Animalia,Chordata,Mammalia,Rodentia,Bathyergidae,Cryptomys,Cryptomys zechi
552.4,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica americana
994.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica ardesiaca
1050.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica armillata
662.7,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica atra
1056.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica caribaea
2065.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica cornuta
2449.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica gigantea
643.7,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,Fulica leucoptera
10.0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Fulvetta,Fulvetta cinereiceps
10.0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Fulvetta,Fulvetta formosana
10.0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Fulvetta,Fulvetta ludlowi
10.0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Fulvetta,Fulvetta manipurensis
13.2,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Fulvetta,Fulvetta ruficapilla
11.95,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Fulvetta,Fulvetta vinipectus
168.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funambulus,Funambulus layardi
114.9,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funambulus,Funambulus palmarum
136.8,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funambulus,Funambulus pennantii
70.92,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funambulus,Funambulus sublineatus
137.5,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funambulus,Funambulus tristriatus
1.7,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Nothobranchiidae,Fundulopanchax,Fundulopanchax amieti
0.8,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Nothobranchiidae,Fundulopanchax,Fundulopanchax filamentosus
2.0,Animalia,Chordata,Teleostei,Cyprinodontiformes,Nothobranchiidae,Fundulopanchax,Fundulopanchax gardneri
1.0,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Nothobranchiidae,Fundulopanchax,Fundulopanchax scheeli
13.0,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Nothobranchiidae,Fundulopanchax,Fundulopanchax sjostedti
19.07,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus bermudae
5.183,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus confluentus
1.942,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus diaphanus
12.13,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus grandis
9.538,Animalia,Chordata,Teleostei,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus heteroclitus
5.3,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus olivaceus
4.781,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus parvipinnis
3.222,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus pulvereus
4.387,Animalia,Chordata,Teleostei,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus xenicus
4.387,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus xenicus
5.279,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus zebrinus
135.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus bayonii
283.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus carruthersi
111.6,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus congicus
200.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus duchaillui
109.1,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus isabella
141.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus lemniscatus
250.0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus leucogenys
280.8,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus pyrropus
185.9,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Funisciurus,Funisciurus substriatus
72.7,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer angeli
95.62,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer antimena
103.4,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer balteatus
37.6,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer belalandaensis
147.8,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer bifidus
7.923,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer campani
11.42,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer cephalolepis
46.1,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer labordi
44.79,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer lateralis
36.74,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer major
23.08,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer minor
62.42,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer nicosiai
400.5,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer oustaleti
268.8,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer pardalis
25.61,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer polleni
60.18,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer rhinoceratus
20.69,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer timoni
100.2,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer tuzetae
247.9,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer verrucosus
37.6,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer viridis
12.72,Animalia,Chordata,Squamata,Squamata,Chamaeleonidae,Furcifer,Furcifer willsii
11050.0,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Furgaleus,Furgaleus macki
47.6,Animalia,Chordata,Squamata,Squamata,Elapidae,Furina,Furina barnardi
106.9,Animalia,Chordata,Squamata,Squamata,Elapidae,Furina,Furina dunmalli
106.9,Animalia,Chordata,Squamata,Squamata,Elapidae,Furina,Furina ornata
318.2,Animalia,Chordata,Squamata,Squamata,Elapidae,Furina,Furina tristis
3.145,Animalia,Chordata,Mammalia,Chiroptera,Furipteridae,Furipterus,Furipterus horrens
48.01,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius leucopus
25.5,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius cristatus
28.0,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius figulus
54.8,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius leucopus
51.9,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius longirostris
25.91,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius minor
45.71,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius rufus
52.4,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Furnarius,Furnarius torridus
25.92,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Gadiculus,Gadiculus argenteus
3526.0,Animalia,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus chalcogrammus
11950.0,Animalia,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus macrocephalus
24.26,Animalia,Chordata,Teleostei,Gadiformes,Gadidae,Gadus,Gadus minutus
26500.0,Animalia,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus morhua
180.0,Animalia,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus macrocephalus
0.00201,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Gaetanus,Gaetanus minutus
266.7,Animalia,Chordata,Actinopteri,Gadiformes,Lotidae,Gaidropsarus,Gaidropsarus argentatus
144.2,Animalia,Chordata,Actinopteri,Gadiformes,Lotidae,Gaidropsarus,Gaidropsarus mediterraneus
2.971,Animalia,Chordata,Teleostei,Gadiformes,Lotidae,Gaidropsarus,Gaidropsarus vulgaris
277.6,Animalia,Chordata,Mammalia,Primates,Galagidae,Sciurocheirus,Sciurocheirus alleni
61.85,Animalia,Chordata,Mammalia,Primates,Galagidae,Galagoides,Galagoides demidoff
313.8,Animalia,Chordata,Mammalia,Primates,Galagidae,Sciurocheirus,Sciurocheirus gabonensis
229.8,Animalia,Chordata,Mammalia,Primates,Galagidae,Galago,Galago gallarum
181.9,Animalia,Chordata,Mammalia,Primates,Galagidae,Paragalago,Paragalago granti
207.9,Animalia,Chordata,Mammalia,Primates,Galagidae,Galago,Galago matschiei
174.8,Animalia,Chordata,Mammalia,Primates,Galagidae,Galago,Galago moholi
180.0,Animalia,Chordata,Mammalia,Primates,Galagidae,Paragalago,Paragalago granti
312.8,Animalia,Chordata,Mammalia,Primates,Galagidae,Galago,Galago senegalensis
92.76,Animalia,Chordata,Mammalia,Primates,Galagidae,Galagoides,Galagoides thomasi
135.4,Animalia,Chordata,Mammalia,Primates,Galagidae,Paragalago,Paragalago zanzibaricus
142.0,Animalia,Chordata,Mammalia,Primates,Galagidae,Paragalago,Paragalago cocos
62.83,Animalia,Chordata,Mammalia,Primates,Galagidae,Galagoides,Galagoides demidoff
60.0,Animalia,Chordata,Mammalia,Primates,Galagidae,Galagoides,Galagoides demidoff
146.4,Animalia,Chordata,Mammalia,Primates,Galagidae,Paragalago,Paragalago granti
93.5,Animalia,Chordata,Mammalia,Primates,Galagidae,Paragalago,Paragalago orinus
379.6,Animalia,Chordata,Mammalia,Primates,Galagidae,Paragalago,Paragalago rondoensis
109.8,Animalia,Chordata,Mammalia,Primates,Galagidae,Galagoides,Galagoides thomasi
